,COURSE,UPC Code and Acronyms,Municipality_Course,Postal Code Course,Total Course
3804,22-23,330 EPSEM,Canovelles,8420,1
3805,22-23,330 EPSEM,Capellades,8786,4
3806,22-23,330 EPSEM,Caravaca d,30400,1
3807,22-23,330 EPSEM,Cardedeu,8440,1
3808,22-23,330 EPSEM,Cardona,8261,13
3809,22-23,330 EPSEM,Casserres,8693,1
3810,22-23,330 EPSEM,Castellar ,8211,7
3811,22-23,330 EPSEM,Castellbel,8296,4
3812,22-23,330 EPSEM,Castellbis,8755,3
3813,22-23,330 EPSEM,Castelldef,8860,3
3814,22-23,330 EPSEM,Castellgal,8297,1
3815,22-23,330 EPSEM,Castellnou,8251,3
3816,22-23,330 EPSEM,Castellter,8183,1
3817,22-23,330 EPSEM,Castellví ,8769,1
3818,22-23,330 EPSEM,Cerdanyola,8290,4
3819,22-23,330 EPSEM,Cervera,25200,2
3820,22-23,330 EPSEM,Collbató,8293,2
3821,22-23,330 EPSEM,Corbera de,8757,4
3822,22-23,330 EPSEM,Cornellà d,8940,3
3823,22-23,330 EPSEM,El Bruc,8294,2
3824,22-23,330 EPSEM,El Papiol,8754,1
3825,22-23,330 EPSEM,El Pont de,8254,4
3826,22-23,330 EPSEM,El Prat de,8820,2
3827,22-23,330 EPSEM,Esparregue,8292,11
3828,22-23,330 EPSEM,Esplugues ,8950,1
3829,22-23,330 EPSEM,"Espunyola,",8614,1
3830,22-23,330 EPSEM,Figueres,17600,2
3831,22-23,330 EPSEM,Folguerole,8519,1
3832,22-23,330 EPSEM,Fonollosa,8259,3
3833,22-23,330 EPSEM,Gandesa,43780,1
3834,22-23,330 EPSEM,Gavà,8850,2
3835,22-23,330 EPSEM,Gelida,8790,4
3836,22-23,330 EPSEM,Girona,17005,1
3837,22-23,330 EPSEM,Gironella,8680,7
3838,22-23,330 EPSEM,Granollers,8401,1
3839,22-23,330 EPSEM,Granollers,8402,4
3840,22-23,330 EPSEM,Guardiola ,8694,1
3841,22-23,330 EPSEM,Gurb,8503,3
3842,22-23,330 EPSEM,Horta de S,43596,1
3843,22-23,330 EPSEM,Hospitalet,8901,1
3844,22-23,330 EPSEM,Hospitalet,8902,3
3845,22-23,330 EPSEM,Hospitalet,8903,1
3846,22-23,330 EPSEM,Hospitalet,8904,2
3847,22-23,330 EPSEM,Hospitalet,8905,1
3848,22-23,330 EPSEM,Hospitalet,8906,1
3849,22-23,330 EPSEM,Hostalets ,8785,1
3850,22-23,330 EPSEM,Igualada,8600,1
3851,22-23,330 EPSEM,Igualada,8700,28
3852,22-23,330 EPSEM,La Bisbal ,17100,1
3853,22-23,330 EPSEM,La Cellera,17165,1
3854,22-23,330 EPSEM,La Garriga,8530,1
3855,22-23,330 EPSEM,La Llagost,8120,1
3856,22-23,330 EPSEM,La Molsosa,8281,1
3857,22-23,330 EPSEM,La Pobla d,8696,1
3858,22-23,330 EPSEM,La Pobla d,8787,2
3859,22-23,330 EPSEM,La Sénia,43560,1
3860,22-23,330 EPSEM,La Tallada,17134,1
3861,22-23,330 EPSEM,La Torre d,8789,3
3862,22-23,330 EPSEM,Lleida,25001,2
3863,22-23,330 EPSEM,Lleida,25004,1
3864,22-23,330 EPSEM,Lleida,25005,1
3865,22-23,330 EPSEM,Lliçà de V,8185,1
3866,22-23,330 EPSEM,Málaga,29006,1
3867,22-23,330 EPSEM,Malgrat de,8380,1
3868,22-23,330 EPSEM,Manlleu,8560,7
3869,22-23,330 EPSEM,Manlleu,8561,1
3870,22-23,330 EPSEM,Manresa,2421,1
3871,22-23,330 EPSEM,Manresa,8240,13
3872,22-23,330 EPSEM,Manresa,8241,42
3873,22-23,330 EPSEM,Manresa,8242,140
3874,22-23,330 EPSEM,Manresa,8243,58
3875,22-23,330 EPSEM,Manresa,8421,1
3876,22-23,330 EPSEM,Manresa,8424,1
3877,22-23,330 EPSEM,Manresa,19300,1
3878,22-23,330 EPSEM,Manresa,25280,1
3879,22-23,330 EPSEM,Martorell,8760,9
3880,22-23,330 EPSEM,Masies de ,8508,2
3881,22-23,330 EPSEM,Masies de ,8512,1
3882,22-23,330 EPSEM,Masquefa,8783,7
3883,22-23,330 EPSEM,Matadepera,8230,2
3884,22-23,330 EPSEM,Mataró,8302,1
3885,22-23,330 EPSEM,Mérida,6800,1
3886,22-23,330 EPSEM,Miranda de,9200,1
3887,22-23,330 EPSEM,Moià,8180,8
3888,22-23,330 EPSEM,Molins de ,8750,2
3889,22-23,330 EPSEM,Mollerussa,25230,1
3890,22-23,330 EPSEM,Mollet del,8100,4
3891,22-23,330 EPSEM,Monistrol ,8691,1
3892,22-23,330 EPSEM,Navarcles,8270,8
3893,22-23,330 EPSEM,Navàs,8670,10
3894,22-23,330 EPSEM,Òdena,8711,5
3895,22-23,330 EPSEM,Olèrdola,8734,1
3896,22-23,330 EPSEM,Olesa de M,8640,7
3897,22-23,330 EPSEM,Olot,17800,3
3898,22-23,330 EPSEM,Olvan,8611,1
3899,22-23,330 EPSEM,Palau-soli,8184,1
3900,22-23,330 EPSEM,Pallejà,8753,1
3901,22-23,330 EPSEM,Pallejà,8780,4
3902,22-23,330 EPSEM,Parets del,8150,1
3903,22-23,330 EPSEM,Piera,8784,5
3904,22-23,330 EPSEM,Pilar de l,3191,1
3905,22-23,330 EPSEM,Polinyà,8213,1
3906,22-23,330 EPSEM,Ponts,25740,1
3907,22-23,330 EPSEM,Prats de L,8513,2
3908,22-23,330 EPSEM,Prats de R,8281,1
3909,22-23,330 EPSEM,Premià de ,8330,1
3910,22-23,330 EPSEM,Puigcerdà,17520,3
3911,22-23,330 EPSEM,Puig-reig,8692,2
3912,22-23,330 EPSEM,Rajadell,8256,2
3913,22-23,330 EPSEM,Ribes de F,17534,1
3914,22-23,330 EPSEM,Riells i V,17404,1
3915,22-23,330 EPSEM,Riner,25290,1
3916,22-23,330 EPSEM,Ripollet,8291,2
3917,22-23,330 EPSEM,Roda de Te,8510,1
3918,22-23,330 EPSEM,Rubí,8191,6
3919,22-23,330 EPSEM,Sabadell,8201,3
3920,22-23,330 EPSEM,Sabadell,8202,3
3921,22-23,330 EPSEM,Sabadell,8203,6
3922,22-23,330 EPSEM,Sabadell,8205,3
3923,22-23,330 EPSEM,Sabadell,8206,3
3924,22-23,330 EPSEM,Sabadell,8207,2
3925,22-23,330 EPSEM,Sabadell,8208,3
3926,22-23,330 EPSEM,Sallent,8650,15
3927,22-23,330 EPSEM,Sant Andre,8740,13
3928,22-23,330 EPSEM,Sant Boi d,8830,5
3929,22-23,330 EPSEM,Sant Cugat,8172,1
3930,22-23,330 EPSEM,Sant Cugat,8173,2
3931,22-23,330 EPSEM,Sant Cugat,8195,1
3932,22-23,330 EPSEM,Sant Estev,8635,6
3933,22-23,330 EPSEM,Sant Feliu,8182,1
3934,22-23,330 EPSEM,Sant Feliu,8274,2
3935,22-23,330 EPSEM,Sant Feliu,8980,3
3936,22-23,330 EPSEM,Sant Fruit,8272,22
3937,22-23,330 EPSEM,Sant Hipòl,8512,4
3938,22-23,330 EPSEM,Sant Joan ,8250,31
3939,22-23,330 EPSEM,Sant Joan ,8970,4
3940,22-23,330 EPSEM,Sant Just ,8960,1
3941,22-23,330 EPSEM,Sant Martí,8712,2
3942,22-23,330 EPSEM,Sant Pere ,8572,1
3943,22-23,330 EPSEM,Sant Quirz,8192,1
3944,22-23,330 EPSEM,Sant Quirz,8580,1
3945,22-23,330 EPSEM,Sant Sadur,8770,2
3946,22-23,330 EPSEM,Sant Salva,8253,8
3947,22-23,330 EPSEM,Sant Vicen,8295,12
3948,22-23,330 EPSEM,Sant Vicen,8571,5
3949,22-23,330 EPSEM,Sant Vicen,8620,10
3950,22-23,330 EPSEM,Santa Colo,8690,2
3951,22-23,330 EPSEM,Santa Colo,8923,1
3952,22-23,330 EPSEM,Santa Colo,8924,1
3953,22-23,330 EPSEM,Santa Colo,43420,4
3954,22-23,330 EPSEM,Santa Marg,8710,8
3955,22-23,330 EPSEM,Santa Mari,8273,2
3956,22-23,330 EPSEM,Santa Mari,8787,1
3957,22-23,330 EPSEM,Santpedor,8251,24
3958,22-23,330 EPSEM,Sense Info,99999,4
3959,22-23,330 EPSEM,Sentmenat,8181,1
3960,22-23,330 EPSEM,Seva,8553,2
3961,22-23,330 EPSEM,Sevilla,41007,1
3962,22-23,330 EPSEM,Sigüenza,19250,1
3963,22-23,330 EPSEM,Solsona,25280,6
3964,22-23,330 EPSEM,Subirats,8739,1
3965,22-23,330 EPSEM,Súria,8260,6
3966,22-23,330 EPSEM,Taradell,8552,1
3967,22-23,330 EPSEM,Tarragona,43005,3
3968,22-23,330 EPSEM,Tàrrega,25300,1
3969,22-23,330 EPSEM,Tavernes d,46760,1
3970,22-23,330 EPSEM,Teià,8329,1
3971,22-23,330 EPSEM,Terrassa,8221,1
3972,22-23,330 EPSEM,Terrassa,8222,1
3973,22-23,330 EPSEM,Terrassa,8223,3
3974,22-23,330 EPSEM,Terrassa,8224,3
3975,22-23,330 EPSEM,Terrassa,8225,8
3976,22-23,330 EPSEM,Terrassa,8226,2
3977,22-23,330 EPSEM,Terrassa,8227,3
3978,22-23,330 EPSEM,Terrassa,8228,1
3979,22-23,330 EPSEM,Terrassa,8824,1
3980,22-23,330 EPSEM,Teruel,44003,1
3981,22-23,330 EPSEM,Tivissa,43746,1
3982,22-23,330 EPSEM,Tona,8551,1
3983,22-23,330 EPSEM,Torà,25750,1
3984,22-23,330 EPSEM,Tordera,8490,1
3985,22-23,330 EPSEM,Torrefeta ,25211,2
3986,22-23,330 EPSEM,Torrelles ,8629,2
3987,22-23,330 EPSEM,Tossa de M,17320,1
3988,22-23,330 EPSEM,Ullastrell,8231,1
3989,22-23,330 EPSEM,Vacarisses,8233,7
3990,22-23,330 EPSEM,Vallbona d,8785,1
3991,22-23,330 EPSEM,Vallirana,8759,1
3992,22-23,330 EPSEM,Vic,4500,1
3993,22-23,330 EPSEM,Vic,8500,9
3994,22-23,330 EPSEM,Vielha e M,25530,1
3995,22-23,330 EPSEM,Vilada,8613,1
3996,22-23,330 EPSEM,Viladecans,8840,8
3997,22-23,330 EPSEM,Viladecava,8232,4
3998,22-23,330 EPSEM,Viladrau,17406,1
3999,22-23,330 EPSEM,Vilafranca,8720,6
4000,22-23,330 EPSEM,Vilanova d,8788,8
4001,22-23,330 EPSEM,Vilanova d,25690,1
4002,22-23,330 EPSEM,Vila-seca,43480,1
4003,22-23,330 EPSEM,Yaiza,35580,1
4004,22-23,340 EPSEVG,Abrera,8630,1
4005,22-23,340 EPSEVG,Agramunt,25310,2
4006,22-23,340 EPSEVG,Alcampell,22560,1
4007,22-23,340 EPSEVG,Alcanar,43530,1
4008,22-23,340 EPSEVG,Alcúdia,7400,1
4009,22-23,340 EPSEVG,Alella,8328,1
4010,22-23,340 EPSEVG,Alforja,43365,1
4011,22-23,340 EPSEVG,Altafulla,43893,4
4012,22-23,340 EPSEVG,Ametlla de,8480,1
4013,22-23,340 EPSEVG,Badalona,8911,4
4014,22-23,340 EPSEVG,Badalona,8914,2
4015,22-23,340 EPSEVG,Badalona,8917,5
4016,22-23,340 EPSEVG,Balaguer,25600,1
4017,22-23,340 EPSEVG,Banyeres d,43711,4
4018,22-23,340 EPSEVG,Barberà de,8210,3
4019,22-23,340 EPSEVG,Barcelona,8001,3
4020,22-23,340 EPSEVG,Barcelona,8002,1
4021,22-23,340 EPSEVG,Barcelona,8003,3
4022,22-23,340 EPSEVG,Barcelona,8004,7
4023,22-23,340 EPSEVG,Barcelona,8005,7
4024,22-23,340 EPSEVG,Barcelona,8006,5
4025,22-23,340 EPSEVG,Barcelona,8007,1
4026,22-23,340 EPSEVG,Barcelona,8008,3
4027,22-23,340 EPSEVG,Barcelona,8009,5
4028,22-23,340 EPSEVG,Barcelona,8010,2
4029,22-23,340 EPSEVG,Barcelona,8011,3
4030,22-23,340 EPSEVG,Barcelona,8012,2
4031,22-23,340 EPSEVG,Barcelona,8013,9
4032,22-23,340 EPSEVG,Barcelona,8014,20
4033,22-23,340 EPSEVG,Barcelona,8015,6
4034,22-23,340 EPSEVG,Barcelona,8016,4
4035,22-23,340 EPSEVG,Barcelona,8017,5
4036,22-23,340 EPSEVG,Barcelona,8018,11
4037,22-23,340 EPSEVG,Barcelona,8019,4
4038,22-23,340 EPSEVG,Barcelona,8020,5
4039,22-23,340 EPSEVG,Barcelona,8021,3
4040,22-23,340 EPSEVG,Barcelona,8022,2
4041,22-23,340 EPSEVG,Barcelona,8023,6
4042,22-23,340 EPSEVG,Barcelona,8024,9
4043,22-23,340 EPSEVG,Barcelona,8025,9
4044,22-23,340 EPSEVG,Barcelona,8026,6
4045,22-23,340 EPSEVG,Barcelona,8027,14
4046,22-23,340 EPSEVG,Barcelona,8028,24
4047,22-23,340 EPSEVG,Barcelona,8029,6
4048,22-23,340 EPSEVG,Barcelona,8030,8
4049,22-23,340 EPSEVG,Barcelona,8031,9
4050,22-23,340 EPSEVG,Barcelona,8032,7
4051,22-23,340 EPSEVG,Barcelona,8033,3
4052,22-23,340 EPSEVG,Barcelona,8034,2
4053,22-23,340 EPSEVG,Barcelona,8035,6
4054,22-23,340 EPSEVG,Barcelona,8036,6
4055,22-23,340 EPSEVG,Barcelona,8037,3
4056,22-23,340 EPSEVG,Barcelona,8038,8
4057,22-23,340 EPSEVG,Barcelona,8041,9
4058,22-23,340 EPSEVG,Barcelona,8810,1
4059,22-23,340 EPSEVG,Barcelona,8811,1
4060,22-23,340 EPSEVG,Barcelona,8860,1
4061,22-23,340 EPSEVG,Barcelona,8901,1
4062,22-23,340 EPSEVG,Barcelona,8905,3
4063,22-23,340 EPSEVG,Barcelona,8906,1
4064,22-23,340 EPSEVG,Barcelona,43881,1
4065,22-23,340 EPSEVG,Begues,8859,9
4066,22-23,340 EPSEVG,Bellvei,43719,3
4067,22-23,340 EPSEVG,Berga,8600,1
4068,22-23,340 EPSEVG,Bescanó,17162,1
4069,22-23,340 EPSEVG,Blanes,17300,1
4070,22-23,340 EPSEVG,Bordils,17462,1
4071,22-23,340 EPSEVG,Calafell,43700,1
4072,22-23,340 EPSEVG,Calafell,43820,14
4073,22-23,340 EPSEVG,Calafell,43882,11
4074,22-23,340 EPSEVG,Calafell,43883,1
4075,22-23,340 EPSEVG,Calafell,48820,1
4076,22-23,340 EPSEVG,Caldes d'E,8393,2
4077,22-23,340 EPSEVG,Calella,8370,2
4078,22-23,340 EPSEVG,Cambados,36633,1
4079,22-23,340 EPSEVG,Cambrils,43850,2
4080,22-23,340 EPSEVG,Canet de M,8360,1
4081,22-23,340 EPSEVG,Cànoves i ,8445,1
4082,22-23,340 EPSEVG,Canyelles,8811,7
4083,22-23,340 EPSEVG,Cardedeu,8440,3
4084,22-23,340 EPSEVG,Castalla,8940,1
4085,22-23,340 EPSEVG,Castellar ,8211,3
4086,22-23,340 EPSEVG,Castellbis,8755,1
4087,22-23,340 EPSEVG,Castelldef,8860,52
4088,22-23,340 EPSEVG,Castellet ,8729,2
4089,22-23,340 EPSEVG,Castellolí,8719,1
4090,22-23,340 EPSEVG,Castellser,25334,1
4091,22-23,340 EPSEVG,Castellvel,43392,1
4092,22-23,340 EPSEVG,Castellví ,8732,2
4093,22-23,340 EPSEVG,Castellví ,8769,2
4094,22-23,340 EPSEVG,Cerdanyola,8290,4
4095,22-23,340 EPSEVG,Cervelló,8758,3
4096,22-23,340 EPSEVG,Cervera,25200,1
4097,22-23,340 EPSEVG,Corbera de,8757,1
4098,22-23,340 EPSEVG,Cornellà d,8940,23
4099,22-23,340 EPSEVG,Creixell,43839,4
4100,22-23,340 EPSEVG,Cubelles,8880,30
4101,22-23,340 EPSEVG,Cubelles,8889,1
4102,22-23,340 EPSEVG,Cunit,43881,23
4103,22-23,340 EPSEVG,Donostia,20013,1
4104,22-23,340 EPSEVG,El Catllar,43764,1
4105,22-23,340 EPSEVG,El Masnou,8320,1
4106,22-23,340 EPSEVG,El Papiol,8754,1
4107,22-23,340 EPSEVG,El Prat de,8820,37
4108,22-23,340 EPSEVG,El Vendrel,43700,24
4109,22-23,340 EPSEVG,El Vendrel,43880,5
4110,22-23,340 EPSEVG,Els Pallar,43151,4
4111,22-23,340 EPSEVG,Esparregue,8292,4
4112,22-23,340 EPSEVG,Esplugues ,8950,14
4113,22-23,340 EPSEVG,Figueres,17600,1
4114,22-23,340 EPSEVG,Fornells d,17458,3
4115,22-23,340 EPSEVG,Fraga,22529,1
4116,22-23,340 EPSEVG,Franqueses,8521,1
4117,22-23,340 EPSEVG,Gavà,8850,46
4118,22-23,340 EPSEVG,Gelida,8790,3
4119,22-23,340 EPSEVG,Getafe,28903,1
4120,22-23,340 EPSEVG,Girona,17001,1
4121,22-23,340 EPSEVG,Girona,17003,1
4122,22-23,340 EPSEVG,Girona,17005,1
4123,22-23,340 EPSEVG,Granollers,8401,1
4124,22-23,340 EPSEVG,Granollers,8402,1
4125,22-23,340 EPSEVG,Guissona,25210,2
4126,22-23,340 EPSEVG,Hospitalet,8901,19
4127,22-23,340 EPSEVG,Hospitalet,8902,8
4128,22-23,340 EPSEVG,Hospitalet,8903,5
4129,22-23,340 EPSEVG,Hospitalet,8904,2
4130,22-23,340 EPSEVG,Hospitalet,8905,12
4131,22-23,340 EPSEVG,Hospitalet,8906,10
4132,22-23,340 EPSEVG,Hospitalet,8907,18
4133,22-23,340 EPSEVG,Igualada,8700,7
4134,22-23,340 EPSEVG,Inca,7300,1
4135,22-23,340 EPSEVG,La Bisbal ,43717,3
4136,22-23,340 EPSEVG,La Canonja,43110,1
4137,22-23,340 EPSEVG,La Garriga,8530,5
4138,22-23,340 EPSEVG,La Llacuna,8779,1
4139,22-23,340 EPSEVG,La Llagost,8120,2
4140,22-23,340 EPSEVG,La Pobla d,25500,1
4141,22-23,340 EPSEVG,La Riera d,43762,2
4142,22-23,340 EPSEVG,La Selva d,43470,1
4143,22-23,340 EPSEVG,La Seu d'U,25700,1
4144,22-23,340 EPSEVG,L'Aldea,43896,1
4145,22-23,340 EPSEVG,L'Arboç,43720,3
4146,22-23,340 EPSEVG,León,24007,2
4147,22-23,340 EPSEVG,L'Espluga ,43440,2
4148,22-23,340 EPSEVG,Lleida,25001,2
4149,22-23,340 EPSEVG,Lleida,25004,1
4150,22-23,340 EPSEVG,Lleida,25006,1
4151,22-23,340 EPSEVG,Lleida,25008,1
4152,22-23,340 EPSEVG,Lliçà d'Am,8186,2
4153,22-23,340 EPSEVG,Llinars de,8450,2
4154,22-23,340 EPSEVG,Llorenç de,43712,2
4155,22-23,340 EPSEVG,Lloret de ,17310,1
4156,22-23,340 EPSEVG,Malgrat de,8380,1
4157,22-23,340 EPSEVG,Manresa,8240,1
4158,22-23,340 EPSEVG,Manresa,8241,2
4159,22-23,340 EPSEVG,Manresa,8243,1
4160,22-23,340 EPSEVG,Maó-Mahón,7712,1
4161,22-23,340 EPSEVG,Martorell,8760,6
4162,22-23,340 EPSEVG,Masquefa,8783,4
4163,22-23,340 EPSEVG,Massanes,17452,1
4164,22-23,340 EPSEVG,Mataró,8302,2
4165,22-23,340 EPSEVG,Mataró,8304,1
4166,22-23,340 EPSEVG,Mediona,8773,2
4167,22-23,340 EPSEVG,Molins de ,8750,1
4168,22-23,340 EPSEVG,Mollet de ,17752,1
4169,22-23,340 EPSEVG,Mollet del,8100,1
4170,22-23,340 EPSEVG,Montcada i,8110,5
4171,22-23,340 EPSEVG,Mont-roig ,43892,1
4172,22-23,340 EPSEVG,Móra d'Ebr,43740,1
4173,22-23,340 EPSEVG,Móra la No,43770,1
4174,22-23,340 EPSEVG,Olèrdola,8734,5
4175,22-23,340 EPSEVG,Olèrdola,8799,1
4176,22-23,340 EPSEVG,Olesa de M,8640,3
4177,22-23,340 EPSEVG,Olivella,8818,3
4178,22-23,340 EPSEVG,Pacs del P,8796,2
4179,22-23,340 EPSEVG,Pallejà,8780,1
4180,22-23,340 EPSEVG,Palma de M,7010,1
4181,22-23,340 EPSEVG,Parets del,8150,4
4182,22-23,340 EPSEVG,Piera,8784,2
4183,22-23,340 EPSEVG,Premià de ,8338,1
4184,22-23,340 EPSEVG,Puigdàlber,8797,2
4185,22-23,340 EPSEVG,Reus,43201,2
4186,22-23,340 EPSEVG,Reus,43202,3
4187,22-23,340 EPSEVG,Reus,43203,1
4188,22-23,340 EPSEVG,Reus,43204,3
4189,22-23,340 EPSEVG,Reus,43205,1
4190,22-23,340 EPSEVG,Reus,43206,2
4191,22-23,340 EPSEVG,Roda de Be,43883,1
4192,22-23,340 EPSEVG,Rodonyà,43812,1
4193,22-23,340 EPSEVG,Rubí,8191,2
4194,22-23,340 EPSEVG,Sabadell,8201,1
4195,22-23,340 EPSEVG,Sabadell,8203,1
4196,22-23,340 EPSEVG,Sabadell,8208,1
4197,22-23,340 EPSEVG,Sallent,8650,1
4198,22-23,340 EPSEVG,Salou,43840,2
4199,22-23,340 EPSEVG,Sant Adrià,8930,1
4200,22-23,340 EPSEVG,Sant Andre,8740,6
4201,22-23,340 EPSEVG,Sant Boi d,8830,18
4202,22-23,340 EPSEVG,Sant Clime,8849,11
4203,22-23,340 EPSEVG,Sant Cugat,8172,1
4204,22-23,340 EPSEVG,Sant Cugat,8173,2
4205,22-23,340 EPSEVG,Sant Cugat,8195,2
4206,22-23,340 EPSEVG,Sant Cugat,8197,1
4207,22-23,340 EPSEVG,Sant Cugat,8798,1
4208,22-23,340 EPSEVG,Sant Estev,8635,1
4209,22-23,340 EPSEVG,Sant Feliu,8980,11
4210,22-23,340 EPSEVG,Sant Hipòl,8512,1
4211,22-23,340 EPSEVG,Sant Jaume,43713,3
4212,22-23,340 EPSEVG,Sant Joan ,8970,3
4213,22-23,340 EPSEVG,Sant Just ,8960,3
4214,22-23,340 EPSEVG,Sant Llore,8971,1
4215,22-23,340 EPSEVG,Sant Martí,8731,2
4216,22-23,340 EPSEVG,Sant Pere ,8810,19
4217,22-23,340 EPSEVG,Sant Pere ,8812,28
4218,22-23,340 EPSEVG,Sant Quint,8777,2
4219,22-23,340 EPSEVG,Sant Sadur,8770,9
4220,22-23,340 EPSEVG,Sant Vicen,8620,4
4221,22-23,340 EPSEVG,Santa Colo,8690,5
4222,22-23,340 EPSEVG,Santa Colo,8921,1
4223,22-23,340 EPSEVG,Santa Colo,8922,2
4224,22-23,340 EPSEVG,Santa Colo,43420,1
4225,22-23,340 EPSEVG,Santa Eugè,8507,1
4226,22-23,340 EPSEVG,Santa Eulà,8187,3
4227,22-23,340 EPSEVG,Santa Marg,8710,3
4228,22-23,340 EPSEVG,Santa Marg,8730,12
4229,22-23,340 EPSEVG,Santa Oliv,43710,4
4230,22-23,340 EPSEVG,Santa Perp,8130,1
4231,22-23,340 EPSEVG,Sencelles,7140,1
4232,22-23,340 EPSEVG,Sense Info,99999,3
4233,22-23,340 EPSEVG,Sitges,8810,1
4234,22-23,340 EPSEVG,Sitges,8860,1
4235,22-23,340 EPSEVG,Sitges,8870,30
4236,22-23,340 EPSEVG,Subirats,8739,3
4237,22-23,340 EPSEVG,Súria,8260,1
4238,22-23,340 EPSEVG,Tarragona,43002,6
4239,22-23,340 EPSEVG,Tarragona,43003,2
4240,22-23,340 EPSEVG,Tarragona,43004,1
4241,22-23,340 EPSEVG,Tarragona,43005,2
4242,22-23,340 EPSEVG,Tarragona,43006,2
4243,22-23,340 EPSEVG,Tarragona,43007,3
4244,22-23,340 EPSEVG,Tarragona,43008,1
4245,22-23,340 EPSEVG,Tarragona,43100,1
4246,22-23,340 EPSEVG,Teià,8329,3
4247,22-23,340 EPSEVG,Terrassa,8222,1
4248,22-23,340 EPSEVG,Terrassa,8226,1
4249,22-23,340 EPSEVG,Tivenys,43511,1
4250,22-23,340 EPSEVG,Tordera,8490,1
4251,22-23,340 EPSEVG,Torelló,8570,1
4252,22-23,340 EPSEVG,Torredemba,43830,4
4253,22-23,340 EPSEVG,Torrelavit,8775,1
4254,22-23,340 EPSEVG,Torrelles ,8629,4
4255,22-23,340 EPSEVG,Torrelles ,8737,1
4256,22-23,340 EPSEVG,Tortosa,43500,2
4257,22-23,340 EPSEVG,Vallirana,8759,8
4258,22-23,340 EPSEVG,Valls,43800,1
4259,22-23,340 EPSEVG,Vandellòs ,43890,4
4260,22-23,340 EPSEVG,Vic,8500,2
4261,22-23,340 EPSEVG,Vidreres,17411,1
4262,22-23,340 EPSEVG,Vigo,36390,1
4263,22-23,340 EPSEVG,Viladecans,8840,58
4264,22-23,340 EPSEVG,Viladecans,8850,1
4265,22-23,340 EPSEVG,Vilafranca,8720,49
4266,22-23,340 EPSEVG,Vilanova d,8788,3
4267,22-23,340 EPSEVG,Vilanova i,8140,1
4268,22-23,340 EPSEVG,Vilanova i,8800,253
4269,22-23,340 EPSEVG,Vilanova i,8880,1
4270,22-23,340 EPSEVG,Vila-seca,43480,2
4271,22-23,340 EPSEVG,Vilassar d,8340,2
4272,22-23,340 EPSEVG,Vilobí del,8735,1
4273,22-23,340 EPSEVG,Vinaròs,12500,1
4274,22-23,370 FOOT,Aielo de M,46812,1
4275,22-23,370 FOOT,Alcanar,43530,2
4276,22-23,370 FOOT,Alpicat,25110,1
4277,22-23,370 FOOT,Ametlla de,8480,2
4278,22-23,370 FOOT,Amposta,43870,1
4279,22-23,370 FOOT,Avinyó,8279,1
4280,22-23,370 FOOT,Badalona,8911,1
4281,22-23,370 FOOT,Badalona,8912,1
4282,22-23,370 FOOT,Badalona,8913,2
4283,22-23,370 FOOT,Badalona,8914,1
4284,22-23,370 FOOT,Badalona,8915,3
4285,22-23,370 FOOT,Badalona,8917,3
4286,22-23,370 FOOT,Badalona,8918,1
4287,22-23,370 FOOT,Banyoles,17820,1
4288,22-23,370 FOOT,Barberà de,8210,2
4289,22-23,370 FOOT,Barcelona,8001,3
4290,22-23,370 FOOT,Barcelona,8004,6
4291,22-23,370 FOOT,Barcelona,8005,1
4292,22-23,370 FOOT,Barcelona,8006,4
4293,22-23,370 FOOT,Barcelona,8009,1
4294,22-23,370 FOOT,Barcelona,8012,2
4295,22-23,370 FOOT,Barcelona,8014,5
4296,22-23,370 FOOT,Barcelona,8015,5
4297,22-23,370 FOOT,Barcelona,8016,5
4298,22-23,370 FOOT,Barcelona,8018,2
4299,22-23,370 FOOT,Barcelona,8019,1
4300,22-23,370 FOOT,Barcelona,8020,3
4301,22-23,370 FOOT,Barcelona,8022,1
4302,22-23,370 FOOT,Barcelona,8024,2
4303,22-23,370 FOOT,Barcelona,8025,3
4304,22-23,370 FOOT,Barcelona,8027,6
4305,22-23,370 FOOT,Barcelona,8028,1
4306,22-23,370 FOOT,Barcelona,8029,6
4307,22-23,370 FOOT,Barcelona,8030,4
4308,22-23,370 FOOT,Barcelona,8031,5
4309,22-23,370 FOOT,Barcelona,8032,3
4310,22-23,370 FOOT,Barcelona,8033,3
4311,22-23,370 FOOT,Barcelona,8035,2
4312,22-23,370 FOOT,Barcelona,8038,2
4313,22-23,370 FOOT,Barcelona,8042,1
4314,22-23,370 FOOT,Barcelona,8226,1
4315,22-23,370 FOOT,Barcelona,8905,1
4316,22-23,370 FOOT,Blanes,17300,1
4317,22-23,370 FOOT,Cabrils,8348,2
4318,22-23,370 FOOT,Calaf,8280,1
4319,22-23,370 FOOT,Caldes de ,8140,1
4320,22-23,370 FOOT,Calella,8370,1
4321,22-23,370 FOOT,Canovelles,8420,2
4322,22-23,370 FOOT,Cardedeu,8440,1
4323,22-23,370 FOOT,Cascante,31520,1
4324,22-23,370 FOOT,Castellar ,8211,1
4325,22-23,370 FOOT,Castellbis,8755,4
4326,22-23,370 FOOT,Castelldef,8860,3
4327,22-23,370 FOOT,Castell-Pl,17250,1
4328,22-23,370 FOOT,Castellvel,43392,1
4329,22-23,370 FOOT,Castellví ,8732,1
